,name,link,google_maps,description
333,Parc du Quai-de-la-Tortue,https://montreal.ca/lieux/parc-du-quai-de-la-tortue,,"Hiver 2021 : Sur place, vous pouvez emprunter gratuitement des skis de fond (avec bottes et bâtons), raquettes et trottinettes de neige les dimanches, du 10 janvier au 28 février 2021, de 10 h à 17 h.
- Premier arrivé premier servi (pas de réservation)
- Pièce d’identité avec adresse demandée
- Location d’une heure"
334,Parc du Ruisseau-du-Pont-à-l'Avoine,https://montreal.ca/lieux/parc-du-ruisseau-du-pont-lavoine,"https://www.google.com/maps/search/?api=1&query=Rue%20Everett%20/%208e%20avenue%20Montr%C3%A9al%20H2A%203E6%20Qu%C3%A9bec,%20Canada",Le parc du Ruisseau-du-Pont-à-l’Avoine est un parc familial où l’on retrouve des aires de jeu pour les tout-petits et les enfants de 2 à 12 ans. Une section comportant trois jets d’eau au sol permet de se rafraîchir lors de chaudes journées d’été.
335,Parc du Sault-au-Récollet,https://montreal.ca/lieux/parc-du-sault-au-recollet,"https://www.google.com/maps/search/?api=1&query=2008,%20rue%20Prieur%20Est%20Montr%C3%A9al%20H2B%202H1%20Qu%C3%A9bec,%20Canada","Les jeux d’eau sont accessibles aux personnes handicapées. 
Ils sont ouverts, de 8 h à 19 h 30, jusqu’à la fin septembre."
336,Parc du Souvenir,https://montreal.ca/lieux/parc-du-souvenir,,"Le parc du Souvenir est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
337,Parc du Vaisseau-d'Or,https://montreal.ca/lieux/parc-du-vaisseau-dor,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
338,Parc du Verger,https://montreal.ca/lieux/parc-du-verger,"https://www.google.com/maps/search/?api=1&query=Rue%20Beauchemin%20Montr%C3%A9al%20H9C%202Y6%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
339,Parc du Village-Turcot,https://montreal.ca/lieux/parc-du-village-turcot,,Les heures d’ouverture de ce parc respectent les consignes en vigueur pour la pratique des activités extérieures émises par la Ville de Montréal durant l’état d’urgence.
340,Parc Dupéré,https://montreal.ca/lieux/parc-dupere,"https://www.google.com/maps/search/?api=1&query=4404,%20rue%20Saint-Donat%20Montr%C3%A9al%20H1K%203N6%20Qu%C3%A9bec,%20Canada","Le parc Dupéré est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
341,Parc Duquette,https://montreal.ca/lieux/parc-duquette,"https://www.google.com/maps/search/?api=1&query=990,%20rue%20Dupuis%20Montr%C3%A9al%20H4G%203H1%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
342,Parc Duval,https://montreal.ca/lieux/parc-duval,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
343,Parc-école Barclay,https://montreal.ca/lieux/parc-ecole-barclay,"https://www.google.com/maps/search/?api=1&query=7941,%20avenue%20Wiseman%20Montr%C3%A9al%20H3N%202P2%20Qu%C3%A9bec,%20Canada",Le parc-école Barclay vous offre un bel espace pour pratiquer des activités récréatives et vous permet de profiter des installations sportives extérieures de l’école.
344,Parc-école Bishop-Whelan,https://montreal.ca/lieux/parc-ecole-bishop-whelan,"https://www.google.com/maps/search/?api=1&query=Rue%20Ren%C3%A9%20Huguet%20Lachine%20H8T%201M7%20Qu%C3%A9bec,%20Canada","Il possède plusieurs commodités, dont un belvédère ainsi qu’une aire de pique-nique."
345,Parc-école Calixa-Lavallée,https://montreal.ca/lieux/parc-ecole-calixa-lavallee,"https://www.google.com/maps/search/?api=1&query=4444,%20boulevard%20Henri-Bourassa%20Est%20Montr%C3%A9al%20H1H%203J3%20Qu%C3%A9bec,%20Canada",Le parc-école Calixa-Lavallée possède plusieurs installations sportives.
346,Parc-école Catherine-Soumillard,https://montreal.ca/lieux/parc-ecole-catherine-soumillard,"https://www.google.com/maps/search/?api=1&query=48e%20Avenue%20Lachine%20H8T%202R8%20Qu%C3%A9bec,%20Canada","Situé près de la rue Victoria, ce parc est idéal pour relaxer ou observer la nature de son belvédère."
347,Parc-école Charles-Lemoyne,https://montreal.ca/lieux/parc-ecole-charles-lemoyne,"https://www.google.com/maps/search/?api=1&query=Rue%20Mullins%20Montr%C3%A9al%20H3K%201N9%20Qu%C3%A9bec,%20Canada",Les heures d’ouverture de ce parc respectent les consignes en vigueur pour la pratique des activités extérieures émises par la Ville de Montréal durant l’état d’urgence.
348,Parc-école du Grand-Chêne,https://montreal.ca/lieux/parc-ecole-du-grand-chene,"https://www.google.com/maps/search/?api=1&query=Rue%20de%20Savoie%20Montr%C3%A9al%20H8Z%201C2%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
349,Parc-école du Harfang-des-Neiges,https://montreal.ca/lieux/parc-ecole-du-harfang-des-neiges,"https://www.google.com/maps/search/?api=1&query=Rue%20Pierre-Lauzon%20Montr%C3%A9al%20H8Y%202C5%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
350,Parc-école Édouard VII,https://montreal.ca/lieux/parc-ecole-edouard-vii,"https://www.google.com/maps/search/?api=1&query=avenue%20de%20l%27Esplanade%20Montr%C3%A9al%20H2V%204K9%20Qu%C3%A9bec,%20Canada","Le parc-école Édouard VII est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
351,Parc-école John-Grant,https://montreal.ca/lieux/parc-ecole-john-grant,"https://www.google.com/maps/search/?api=1&query=Rue%20du%20Fort%20Rolland%20Lachine%20H8T%202A4%20Qu%C3%A9bec,%20Canada","Il possède plusieurs commodités, dont un belvédère vous permettant d’observer la nature."
352,Parc-école Jules-Verne,https://montreal.ca/lieux/parc-ecole-jules-verne,"https://www.google.com/maps/search/?api=1&query=Rue%20Maurice-Duplessis%20et%20avenue%20P.-M.-Favier%20Montr%C3%A9al%20H1G%205X4%20Qu%C3%A9bec,%20Canada",Le parc-école  Jules-Verne dispose d’une aire de repos.
353,Parc-école Lakeside Academy,https://montreal.ca/lieux/parc-ecole-lakeside-academy,"https://www.google.com/maps/search/?api=1&query=Rue%20Sir%20George%20Simpson%20Lachine%20H8T%201H8%20Qu%C3%A9bec,%20Canada","Il possède plusieurs commodités, dont un belvédère vous permettant d’observer la nature."
354,Parc-école Laurier-Macdonald,https://montreal.ca/lieux/parc-ecole-laurier-macdonald,"https://www.google.com/maps/search/?api=1&query=Rue%20Terbois%20Montr%C3%A9al%20H1P%201A5%20Qu%C3%A9bec,%20Canada",Le parc-école Laurier-Macdonald dispose d’un module de jeux pour enfants.
355,Parc-école Lester B. Pearson,https://montreal.ca/lieux/parc-ecole-lester-b-pearson,"https://www.google.com/maps/search/?api=1&query=Rue%20Crevier%20Montr%C3%A9al%20H1G%206E5%20Qu%C3%A9bec,%20Canada","Le parc-école Lester B. Pearson est situé rue Crevier, à l’angle de l’avenue P.-M.-Favier."
356,Parc-école Meadowbrook,https://montreal.ca/lieux/parc-ecole-meadowbrook,"https://www.google.com/maps/search/?api=1&query=Rue%20Meadowbrook%20Lachine%20H8T%202X6%20Qu%C3%A9bec,%20Canada","Il possède plusieurs commodités, dont un belvédère vous permettant d’observer la nature."
357,Parc-école Montcalm,https://montreal.ca/lieux/parc-ecole-montcalm,,Le parc-école Montcalm vous offre un bel espace pour pratiquer des activités récréatives et vous permet de profiter des installations sportives extérieures de l’école.
358,Parc-école Pierre-Dupuy,https://montreal.ca/lieux/parc-ecole-pierre-dupuy,"https://www.google.com/maps/search/?api=1&query=Rue%20Larivi%C3%A8re%20Montr%C3%A9al%20H2K%203S9%20Qu%C3%A9bec,%20Canada",Ils dispose d’un terrain de soccer synthétique.
359,Parc-école Saint-Grégoire-le-Grand,https://montreal.ca/lieux/parc-ecole-saint-gregoire-le-grand,"https://www.google.com/maps/search/?api=1&query=7950,%20rue%20Cartier%20Montr%C3%A9al%20H2E%202K2%20Qu%C3%A9bec,%20Canada","Le parc-école Saint-Grégoire-le-Grand vous offre un bel espace pour pratiquer des activités récréatives et vous permet de profiter des installations sportives extérieures de l’école. En plus, on y retrouve des modules pour les enfants d’âge scolaire pour s’amuser en famille."
360,Parc-école Saint-Jean-Bosco,https://montreal.ca/lieux/parc-ecole-saint-jean-bosco,"https://www.google.com/maps/search/?api=1&query=Rue%20Hamilton%20Montr%C3%A9al%20H4E%203C7%20Qu%C3%A9bec,%20Canada",Les heures d’ouverture de ce parc respectent les consignes en vigueur pour la pratique des activités extérieures émises par la Ville de Montréal durant l’état d’urgence.
361,Parc-école Saint-Pierre-Apôtre,https://montreal.ca/lieux/parc-ecole-saint-pierre-apotre,"https://www.google.com/maps/search/?api=1&query=8550%20Rue%20Clark%20Montr%C3%A9al%20H2P%202N7%20Qu%C3%A9bec,%20Canada","Le parc-école Saint-Pierre-Apôtre vous offre un bel espace pour pratiquer des activités récréatives et vous permet de profiter des installations sportives extérieures de l’école. En plus, on y retrouve des modules pour les enfants d’âge scolaire ainsi que des balançoires parfaites pour s’amuser en famille."
362,Parc-école Saint-Rémi,https://montreal.ca/lieux/parc-ecole-saint-remi,"https://www.google.com/maps/search/?api=1&query=10152,%20avenue%20de%20Rome%20Montr%C3%A9al%20H1H%204N6%20Qu%C3%A9bec,%20Canada",Le parc-école Saint-Rémi est situé au nord de la rue Sabrevois.
363,Parc-école Saint-Vincent-Marie,https://montreal.ca/lieux/parc-ecole-saint-vincent-marie,,"Le parc-école Saint-Vincent-Marie est situé sur l’avenue Armand-Lavergne, à l’angle de la rue de Castille."
364,Parc-école Sainte-Cécile,https://montreal.ca/lieux/parc-ecole-sainte-cecile,"https://www.google.com/maps/search/?api=1&query=7230%20Avenue%20de%20Gasp%C3%A9%20Montr%C3%A9al%20H2R%201Z6%20Qu%C3%A9bec,%20Canada",Le parc-école Sainte-Cécile vous offre un bel espace pour pratiquer des activités récréatives et vous permet de profiter des installations sportives extérieures de l’école.
365,Parc-école Sainte-Gertrude,https://montreal.ca/lieux/parc-ecole-sainte-gertrude,"https://www.google.com/maps/search/?api=1&query=Rue%20des%20Ardennes%20et%20boul.%20Sainte-Gertrude%20Montr%C3%A9al%20H1G%205P8%20Qu%C3%A9bec,%20Canada",Le parc-école Sainte-Gertrude dispose d’une aire de repos.
366,Parc-école Sinclair Laird,https://montreal.ca/lieux/parc-ecole-sinclair-laird,,Le parc-école Sinclair-Laird vous offre un bel espace pour pratiquer des activités récréatives et vous permet de profiter des installations sportives extérieures de l’école.
367,Parc Edgar-Budge,https://montreal.ca/lieux/parc-edgar-budge,"https://www.google.com/maps/search/?api=1&query=Rue%20Budge%20Montr%C3%A9al%20H9K%201K8%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
368,Parc Edmond-Hamelin,https://montreal.ca/lieux/parc-edmond-hamelin,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
369,Parc Édouard-Fabre,https://montreal.ca/lieux/parc-edouard-fabre,"https://www.google.com/maps/search/?api=1&query=rue%20Briand%20Montr%C3%A9al%20H4E%203L3%20Qu%C3%A9bec,%20Canada",Les heures d’ouverture de ce parc respectent les consignes en vigueur pour la pratique des activités extérieures émises par la Ville de Montréal durant l’état d’urgence.
370,Parc Édouard-Raymond-Fabre,https://montreal.ca/lieux/parc-edouard-raymond-fabre,"https://www.google.com/maps/search/?api=1&query=3641,%20rue%20Notre-Dame%20Est%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Le parc Édouard-Raymond-Fabre est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
371,Parc Elgar,https://montreal.ca/lieux/parc-elgar,"https://www.google.com/maps/search/?api=1&query=260,%20rue%20Elgar%20Montr%C3%A9al%20H3E%201C9%20Qu%C3%A9bec,%20Canada","Tennis
2 terrains de tennis. Réservations en ligne sur Loisirs Montréal avec la carte Biblio-Loisirs et la vignette appropriée."
372,Parc Elm,https://montreal.ca/lieux/parc-elm,"https://www.google.com/maps/search/?api=1&query=rue%20Richmond%20Montr%C3%A9al%20H8R%201G1%20Qu%C3%A9bec,%20Canada",Le parc Elm est également un endroit parfait pour profiter des attraits de la nature.
373,Parc Émery-Sauvé,https://montreal.ca/lieux/parc-emery-sauve,"https://www.google.com/maps/search/?api=1&query=2121,%20rue%20Cardinal%20Montr%C3%A9al%20H4E%201N7%20Qu%C3%A9bec,%20Canada",Les heures d’ouverture de ce parc respectent les consignes en vigueur pour la pratique des activités extérieures émises par la Ville de Montréal durant l’état d’urgence.
374,Parc Émile-Berliner,https://montreal.ca/lieux/parc-emile-berliner,"https://www.google.com/maps/search/?api=1&query=rue%20Lenoir%20Montr%C3%A9al%20H4C%202Y8%20Qu%C3%A9bec,%20Canada",Les heures d’ouverture de ce parc respectent les consignes en vigueur pour la pratique des activités extérieures émises par la Ville de Montréal durant l’état d’urgence.
375,Parc Émile-Nelligan,https://montreal.ca/lieux/parc-emile-nelligan,"https://www.google.com/maps/search/?api=1&query=4543,%20avenue%20Laval%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
376,Parc Émilio-Iacurto,https://montreal.ca/lieux/parc-emilio-iacurto,"https://www.google.com/maps/search/?api=1&query=12240,%20rue%20Emmanuel-Briffa%20Montr%C3%A9al%20H1E%207R5%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
377,Parc Emma-Bourbonnais,https://montreal.ca/lieux/parc-emma-bourbonnais,"https://www.google.com/maps/search/?api=1&query=Boulevard%20Saint-Jean-Baptiste%20Montr%C3%A9al%20H1B%202Y9%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des activités en plein air.
378,Parc Ermanno-La Riccia,https://montreal.ca/lieux/parc-ermanno-la-riccia,,"Réalisé sur les terrains des bassins de rétention des eaux de surface du Domaine Chartier, l’aménagement de ce parc a été complété au printemps 2020. Venez maintenant profiter des sentiers multifonctionnels ouverts aux piétons et aux cyclistes, des passerelles sur pilotis et des quais d’observation pour observer la faune et la flore."
379,Parc Ernest-Ouimet,https://montreal.ca/lieux/parc-ernest-ouimet,"https://www.google.com/maps/search/?api=1&query=1812,%20rue%20Amherst%20Montr%C3%A9al%20H2L%200C1%20Qu%C3%A9bec,%20Canada","Les aires de jeux pour enfants, les terrains de pétanque et de bocce sont de nouveaux accessibles."
380,Parc Ernest-Rocheleau,https://montreal.ca/lieux/parc-ernest-rocheleau,,Les aires de jeux pour enfants sont ouverts depuis le 26 mai 2020.
381,Parc Ernest-Rouleau,https://montreal.ca/lieux/parc-ernest-rouleau,"https://www.google.com/maps/search/?api=1&query=7135,%20boulevard%20Gouin%20Est%20Montr%C3%A9al%20H1E%201A2%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
382,Parc Ethel-Stark,https://montreal.ca/lieux/parc-ethel-stark,"https://www.google.com/maps/search/?api=1&query=Rue%20Prince-Arthur%20Ouest%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Aire d’activités libres disponible.
383,Parc Étienne-Desmarteau,https://montreal.ca/lieux/parc-etienne-desmarteau,"https://www.google.com/maps/search/?api=1&query=rue%20Beaubien%20Est%20Montr%C3%A9al%20H1X%201P2%20Qu%C3%A9bec,%20Canada",Consignes d’utilisation :
384,Parc Eugène-Dostie,https://montreal.ca/lieux/parc-eugene-dostie,"https://www.google.com/maps/search/?api=1&query=mont%C3%A9e%20de%20l%27%C3%89glise%20Montr%C3%A9al%20H9C%201G9%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air: 2 courts (7 & 8) de tennis sont disponibles.
385,Parc Eusèbe-Ménard,https://montreal.ca/lieux/parc-eusebe-menard,"https://www.google.com/maps/search/?api=1&query=3719,%20boulevard%20Gouin%20Est%20Montr%C3%A9al%20H1H%205L8%20Qu%C3%A9bec,%20Canada",Il comporte une piste cyclable ainsi qu’une scène.
386,Parc F.-X.-Garneau,https://montreal.ca/lieux/parc-f-x-garneau,"https://www.google.com/maps/search/?api=1&query=Place%20Elmwood%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
387,Parc Faribault,https://montreal.ca/lieux/parc-faribault,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
388,Parc Félix-Antoine-Savard,https://montreal.ca/lieux/parc-felix-antoine-savard,"https://www.google.com/maps/search/?api=1&query=2150-2200,%20rue%20Montcalm%20Montr%C3%A9al%20H2L%203H7%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
389,Parc Félix-Leclerc,https://montreal.ca/lieux/parc-felix-leclerc,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
390,Parc Félix-Leclerc - Anjou,https://montreal.ca/lieux/parc-felix-leclerc-anjou,,"Le parc Félix-Leclerc est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
391,Parc Félix-Leclerc - LaSalle,https://montreal.ca/lieux/parc-felix-leclerc-lasalle,"https://www.google.com/maps/search/?api=1&query=1080,%20avenue%20Dollard%20Montr%C3%A9al%20H8N%202T9%20Qu%C3%A9bec,%20Canada","Le parc Félix-Leclerc de LaSalle est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
392,Parc Ferdinand-Biondi,https://montreal.ca/lieux/parc-ferdinand-biondi,"https://www.google.com/maps/search/?api=1&query=7748,%20rue%20Albert-Laberge%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
